planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
TrustAwareCVaR,static,1000,1010030,0.2,0.03997606039047241,0.9376244812871917,none,0.0,True,,1,0,0,3,4.974174333336616,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010040,0.3,0.03999805450439453,0.9376052336577112,none,0.0,True,,1,0,0,3,3.762232333329507,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
DynNavCurrent,static,1000,1010040,0.3,0.03999805450439453,0.9376052336577112,none,0.0,True,,1,0,0,3,3.381194666668345,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010040,0.3,0.03999805450439453,0.9376052336577112,none,0.0,True,,1,0,0,3,5.044223000008212,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010021,0.01,0.04011659890413285,0.9375015158974871,none,0.0,True,,1,0,0,3,3.90685866666729,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
DynNavCurrent,static,1000,1010021,0.01,0.04011659890413285,0.9375015158974871,none,0.0,True,,1,0,0,3,3.441999000003193,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010021,0.01,0.04011659890413285,0.9375015158974871,none,0.0,True,,1,0,0,3,5.041864000001321,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
CVaRPlanner,static,1000,1010025,0.05,0.02948841363191605,0.9469660636960369,none,0.0,True,,1,0,0,3,3.771547999998385,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010025,0.05,0.02948841363191605,0.9469660636960369,none,0.0,True,,1,0,0,3,3.438817333332622,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010025,0.05,0.02948841363191605,0.9469660636960369,none,0.0,True,,1,0,0,3,5.5269566666709125,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1010030,0.1,0.03996402025222778,0.9376350251352341,none,0.0,True,,1,0,0,3,3.888220999996861,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010030,0.1,0.03996402025222778,0.9376350251352341,none,0.0,True,,1,0,0,3,3.495111666670899,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010030,0.1,0.03996402025222778,0.9376350251352341,none,0.0,True,,1,0,0,3,5.150015666667211,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010040,0.2,0.0400543212890625,0.9375559947673469,none,0.0,True,,1,0,0,3,5.438950333333044,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
DynNavCurrent,static,1000,1010040,0.2,0.0400543212890625,0.9375559947673469,none,0.0,True,,1,0,0,3,3.6210266666643065,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010040,0.2,0.0400543212890625,0.9375559947673469,none,0.0,True,,1,0,0,3,5.146086666670158,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010050,0.3,0.03244203329086304,0.9443020866238299,none,0.0,True,,1,0,0,3,3.7976899999989655,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
DynNavCurrent,static,1000,1010050,0.3,0.03244203329086304,0.9443020866238299,none,0.0,True,,1,0,0,3,3.364011000002165,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010050,0.3,0.03244203329086304,0.9443020866238299,none,0.0,True,,1,0,0,3,5.837102999999881,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010031,0.01,0.04397660389542579,0.9341462831315956,none,0.0,True,,1,0,0,3,4.120749666663907,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
